Date,DAX,CAC40
03.11.2006,6264.919922,5336.299805
02.11.2006,6247.52002,5310.069824
01.11.2006,6242.910156,5370.859863
31.10.2006,6202.819824,5348.72998
30.10.2006,6177.419922,5362.22998
27.10.2006,6182.779785,5396.029785
26.10.2006,6115.100098,5433.790039
25.10.2006,6186.540039,5422.279785
24.10.2006,6173.680176,5404.540039
23.10.2006,6160.279785,5411.810059
20.10.2006,6119.450195,5375.350098
19.10.2006,6117.709961,5359.740234
18.10.2006,6084.399902,5361.290039
17.10.2006,6085.819824,5302.990234
16.10.2006,6075.279785,5361.970215
13.10.2006,6046.370117,5353.22998
12.10.2006,5992.220215,5361.509766
11.10.2006,5999.459961,5313.189941
10.10.2006,6004.330078,5309.790039
09.10.2006,5989.160156,5284.740234
06.10.2006,5989.709961,5282.060059
05.10.2006,5960.629883,5288.529785
04.10.2006,5901.660156,5256.549805
03.10.2006,5883.319824,5219.790039
02.10.2006,5962.029785,5243.129883
29.09.2006,5954.379883,5250.009766
28.09.2006,5873.459961,5250.009766
27.09.2006,5926.330078,5243.100098
26.09.2006,5937.870117,5219.589844
25.09.2006,5907.370117,5146.490234
22.09.2006,5906.120117,5141.950195
21.09.2006,5873.850098,5208.319824
20.09.2006,5798.459961,5192.740234
19.09.2006,5795.259766,5115.990234
18.09.2006,5773.720215,5146.959961
15.09.2006,5813.060059,5144.879883
14.09.2006,5884.069824,5123.850098
13.09.2006,5909.720215,5137.930176
12.09.2006,5876.540039,5125.970215
11.09.2006,5859.569824,5058.310059
08.09.2006,5867.529785,5073.569824
07.09.2006,5847.02002,5060.089844
06.09.2006,5854.990234,5115.52002
05.09.2006,5811.470215,5172.850098
04.09.2006,5814.080078,5203.240234
01.09.2006,5775.540039,5183.450195
31.08.2006,5818.410156,5165.040039
30.08.2006,5794.830078,5182.790039
29.08.2006,5817.02002,5160.319824
28.08.2006,5833.509766,5148.52002
25.08.2006,5812.939941,5111.129883
24.08.2006,5776.799805,5112.850098
23.08.2006,5692,5082.72998
22.08.2006,5628.370117,5128.330078
21.08.2006,5630.959961,5104.649902
18.08.2006,5702.810059,5135.689941
17.08.2006,5651.919922,5144.839844
16.08.2006,5626.669922,5137.310059
15.08.2006,5723.029785,5115.02002
14.08.2006,5640.029785,5046.930176
11.08.2006,5680.819824,4985.52002
10.08.2006,5596.740234,4976.640137
09.08.2006,5681.970215,5025.149902
08.08.2006,5705.419922,4967.950195
07.08.2006,5659.069824,4956.339844
04.08.2006,5583.100098,5040.950195
03.08.2006,5565.759766,4983.680176
02.08.2006,5578.049805,5026.25
01.08.2006,5451.009766,4948.22998
31.07.2006,5545.819824,5009.419922
28.07.2006,5539.290039,5028.509766
27.07.2006,5396.850098,5001.209961
26.07.2006,5416.959961,4943
25.07.2006,5422.220215,4933.120117
24.07.2006,5527.290039,4914.930176
21.07.2006,5637.819824,4818.549805
20.07.2006,5616.040039,4865.040039
19.07.2006,5706.319824,4846.540039
18.07.2006,5681.850098,4734.540039
17.07.2006,5695.470215,4750.080078
14.07.2006,5625.629883,4780.790039
13.07.2006,5729.009766,4852.52002
12.07.2006,5712.689941,4941.72998
11.07.2006,5683.310059,4914.390137
10.07.2006,5581.669922,4982.47998
07.07.2006,5456.870117,4953.709961
06.07.2006,5459.149902,4966.450195
05.07.2006,5514.629883,4921.299805
04.07.2006,5529.740234,4983.879883
03.07.2006,5533.419922,4980.620117
30.06.2006,5503.410156,4965.959961
29.06.2006,5493.609863,4880.379883
28.06.2006,5439.22998,4774
27.06.2006,5376.009766,4771.240234
26.06.2006,5422.220215,4801.490234
23.06.2006,5305.990234,4817.629883
22.06.2006,5292.140137,4803.290039
21.06.2006,5395.549805,4774.72998
20.06.2006,5464.080078,4770.419922
19.06.2006,5383.279785,4729.02002
16.06.2006,5543.930176,4694.890137
15.06.2006,5502.810059,4724.580078
14.06.2006,5621.189941,4615.439941
13.06.2006,5687.040039,4617.589844
12.06.2006,5707.589844,4723.180176
09.06.2006,5692.859863,4768.180176
08.06.2006,5622.430176,4684.339844
07.06.2006,5755.02002,4824.77002
06.06.2006,5788.359863,4797.919922
05.06.2006,5706.060059,4916.040039
02.06.2006,5587.22998,4959.700195
01.06.2006,5678.490234,4947.290039
31.05.2006,5546.240234,4930.180176
30.05.2006,5672.279785,4893.870117
29.05.2006,5666.069824,5015.319824
26.05.2006,5652.720215,5045.089844
25.05.2006,5851.919922,4949.529785
24.05.2006,5857.029785,4870.02002
23.05.2006,5916.279785,4931.529785
22.05.2006,6054.720215,4813.5
19.05.2006,6118.379883,4944.569824
18.05.2006,6140.720215,4908.689941
17.05.2006,6127.97998,4920.310059
16.05.2006,6113.290039,5081.689941
15.05.2006,6039.319824,5064.850098
12.05.2006,5968.959961,5150.450195
11.05.2006,6051.290039,5262.939941
10.05.2006,6009.890137,5278.27002
09.05.2006,6067.740234,5312.180176
08.05.2006,6107.120117,5282.399902
05.05.2006,6078.799805,5286.399902
04.05.2006,6079.089844,5233.700195
03.05.2006,6094.75,5193.939941
02.05.2006,6063.279785,5241.189941
28.04.2006,5993.759766,5188.399902
27.04.2006,5902.580078,5213.549805
26.04.2006,5918.569824,5252.319824
25.04.2006,5901.25,5235.339844
24.04.2006,5908.470215,5221.439941
21.04.2006,6003.399902,5252.379883
20.04.2006,5952.919922,5206.790039
19.04.2006,6031.390137,5158.140137
18.04.2006,6029.200195,5095.970215
13.04.2006,6013.850098,5102.620117
12.04.2006,6024.049805,5085.109863
11.04.2006,5970.080078,5112.600098
10.04.2006,5984.189941,5190.27002
07.04.2006,5914.779785,5174.959961
06.04.2006,5890.629883,5222.359863
05.04.2006,5912.259766,5221.029785
04.04.2006,5973.140137,5205.810059
03.04.2006,5947.109863,5255.259766
31.03.2006,5932.310059,5220.850098
30.03.2006,5911.859863,5240.100098
29.03.2006,5902.790039,5180.25
28.03.2006,5882.379883,5149.990234
27.03.2006,5897.790039,5162.439941
24.03.2006,5898.47998,5218.709961
23.03.2006,5870.879883,5194.779785
22.03.2006,5855.160156,5194.779785
21.03.2006,5804.919922,5148.560059
20.03.2006,5732.220215,5138.509766
17.03.2006,5673.359863,5141.080078
16.03.2006,5739.279785,5126.009766
15.03.2006,5754.060059,5127.930176
14.03.2006,5721.459961,5117.160156
13.03.2006,5783.490234,5107.470215
10.03.2006,5866.609863,5069.27002
09.03.2006,5796.040039,5007.839844
08.03.2006,5915.149902,4969.509766
07.03.2006,5870.790039,4992.209961
06.03.2006,5857.879883,5010.720215
03.03.2006,5862.060059,4989.149902
02.03.2006,5801.040039,5009.089844
01.03.2006,5793.950195,5057.609863
28.02.2006,5795.47998,5000.450195
27.02.2006,5789.25,5080.52002
24.02.2006,5764.370117,5073.950195
23.02.2006,5763.399902,5040.390137
22.02.2006,5756.330078,5041.600098
21.02.2006,5701.470215,4991.930176
20.02.2006,5743.680176,4979.939941
17.02.2006,5666.410156,5000
16.02.2006,5672.919922,4973.089844
15.02.2006,5666.779785,4934.089844
14.02.2006,5657.120117,4961.339844
13.02.2006,5649.600098,4957.359863
10.02.2006,5726.529785,4910.819824
09.02.2006,5674.149902,4955.740234
08.02.2006,5660.029785,4895.080078
07.02.2006,5647.419922,4935.399902
06.02.2006,5548.910156,4934.589844
03.02.2006,5427.089844,4937.560059
02.02.2006,5334.299805,4927.890137
01.02.2006,5348.720215,4999.390137
31.01.2006,5349.02002,4947.990234
30.01.2006,5430.839844,4936.790039
27.01.2006,5395.609863,4956.600098
26.01.2006,5460.160156,4876.52002
25.01.2006,5514.640137,4791
24.01.2006,5483.089844,4748.319824
23.01.2006,5542.129883,4751.990234
20.01.2006,5532.890137,4773.47998
19.01.2006,5494.709961,4814.089844
18.01.2006,5537.109863,4772.089844
17.01.2006,5536.319824,4807.140137
16.01.2006,5516.529785,4856.089844
13.01.2006,5523.620117,4850.529785
12.01.2006,5460.680176,4890.240234
11.01.2006,5449.97998,4890.490234
10.01.2006,5408.259766,4861.930176
09.01.2006,5458.580078,4875.089844
06.01.2006,5447.149902,4867.149902
05.01.2006,5444.839844,4835.089844
04.01.2006,5419.049805,4838.52002
03.01.2006,5398.279785,4776.97998
02.01.2006,5397.22998,4754.919922
30.12.2005,5356.600098,4715.22998
29.12.2005,5350.180176,4772.930176
28.12.2005,5353.660156,4756.930176
27.12.2005,5295.819824,4769.379883
23.12.2005,5286.759766,4757.740234
22.12.2005,5310.279785,4751.959961
21.12.2005,5301.209961,4752.410156
20.12.2005,5282.129883,4703.47998
19.12.2005,5286.75,4694.859863
16.12.2005,5266.75,4704.410156
15.12.2005,5300.850098,4673.140137
14.12.2005,5266.859863,4674.850098
13.12.2005,5307.990234,4693.399902
12.12.2005,5266.549805,4673.129883
09.12.2005,5193.399902,4661.009766
08.12.2005,5199.47998,4669.930176
07.12.2005,5176.589844,4660.580078
06.12.2005,5194.27002,4677.200195
05.12.2005,5187.97998,4650.540039
02.12.2005,5196.080078,4662.5
01.12.2005,5174.720215,4636.459961
30.11.2005,5170.609863,4567.410156
29.11.2005,5123.5,4588.72998
28.11.2005,5099.720215,4575.310059
25.11.2005,5081.459961,4600.47998
24.11.2005,5110.609863,4586.839844
23.11.2005,5092.430176,4608.649902
22.11.2005,5090.75,4580.810059
21.11.2005,5015.549805,4586.379883
18.11.2005,5011.379883,4556.22998
17.11.2005,5008.830078,4523.180176
16.11.2005,5024.200195,4512.129883
15.11.2005,4995.240234,4543.149902
14.11.2005,5011,4548.450195
11.11.2005,4954.830078,4536.490234
10.11.2005,4922.549805,4479.5
09.11.2005,4929.069824,4480.22998
08.11.2005,4825.640137,4503.620117
07.11.2005,4806.049805,4503.649902
04.11.2005,4900.790039,4498.700195
03.11.2005,4872.970215,4502.02002
02.11.2005,4901.790039,4429.649902
01.11.2005,4838.399902,4434.75
31.10.2005,4864.25,4436.450195
28.10.2005,4845.97998,4326.709961
27.10.2005,4947.180176,4336.410156
26.10.2005,4978.830078,4412.700195
25.10.2005,4975.560059,4396.990234
24.10.2005,4950.069824,4421.970215
21.10.2005,4981.77002,4366.52002
20.10.2005,5032.459961,4390.660156
19.10.2005,5022.790039,4375.089844
18.10.2005,5007.77002,4461.140137
17.10.2005,5017.27002,4489.209961
14.10.2005,5069.419922,4482.129883
13.10.2005,5138.02002,4470.129883
12.10.2005,5082.069824,4515.049805
11.10.2005,5044.120117,4549.680176
10.10.2005,5021.169922,4536.220215
07.10.2005,5048.740234,4528.790039
06.10.2005,4965.879883,4536.899902
05.10.2005,4998.160156,4594.109863
04.10.2005,4882.580078,4650.240234
03.10.2005,4849.009766,4622.540039
30.09.2005,4875.220215,4600.02002
29.09.2005,4962.859863,4578.859863
28.09.2005,4926.129883,4599.629883
27.09.2005,4986.5,4546.799805
26.09.2005,4905.97998,4566.919922
23.09.2005,4911.169922,4477.200195
22.09.2005,4901.879883,4448.149902
21.09.2005,4989.97998,4468.060059
20.09.2005,5005.930176,4531.799805
19.09.2005,4992.75,4505.680176
16.09.2005,4988.140137,4509.490234
15.09.2005,4968.279785,4479.390137
14.09.2005,4909.890137,4470.430176
13.09.2005,4837.810059,4453.410156
12.09.2005,4842.939941,4491.819824
09.09.2005,4829.689941,4491.680176
08.09.2005,4791.720215,4465.939941
07.09.2005,4812.240234,4486.189941
06.09.2005,4783.799805,4472.549805
05.09.2005,4856.009766,4430.089844
02.09.2005,4915.950195,4404.950195
01.09.2005,4917.740234,4424.149902
31.08.2005,4941.689941,4399.359863
30.08.2005,4929.910156,4356.660156
29.08.2005,4851.27002,4361.27002
26.08.2005,4871.459961,4342.700195
25.08.2005,4883.810059,4378.509766
24.08.2005,4922.339844,4424.430176
23.08.2005,4937.330078,4436.560059
22.08.2005,4953.930176,4485.939941
19.08.2005,4990.569824,4487.899902
18.08.2005,4909.47998,4430.069824
17.08.2005,4837.859863,4439.629883
16.08.2005,4827.180176,4444.569824
15.08.2005,4874.060059,4466.580078
12.08.2005,4923.120117,4476.47998
11.08.2005,4932.870117,4509.100098
10.08.2005,4890.850098,4527.109863
09.08.2005,4886.5,4491.689941
08.08.2005,4892.5,4441.009766
05.08.2005,4855.350098,4421.700195
04.08.2005,4843.490234,4458.970215
03.08.2005,4842.700195,4495.47998
02.08.2005,4836.899902,4503.330078
01.08.2005,4829.870117,4456.870117
29.07.2005,4784.5,4451.740234
28.07.2005,4770.540039,4462.259766
27.07.2005,4719.569824,4433.129883
26.07.2005,4712.899902,4420.779785
25.07.2005,4699.27002,4422.120117
22.07.2005,4679.890137,4415.52002
21.07.2005,4653.029785,4425.660156
20.07.2005,4663.379883,4418.390137
19.07.2005,4597.970215,4424.25
18.07.2005,4530.180176,4363.470215
15.07.2005,4615.490234,4373.77002
14.07.2005,4603.649902,4370.879883
13.07.2005,4623.410156,4343.620117
12.07.2005,4617.069824,4313.779785
11.07.2005,4586.279785,4321.560059
08.07.2005,4583.629883,4300.310059
07.07.2005,4557.459961,4220.620117
06.07.2005,4523.819824,4279.950195
05.07.2005,4566.47998,4252.75
04.07.2005,4627.47998,4264.600098
01.07.2005,4619.600098,4269.620117
30.06.2005,4608.109863,4229.350098
29.06.2005,4586.859863,4231.879883
28.06.2005,4604.569824,4194.330078
27.06.2005,4579.870117,4157.680176
24.06.2005,4548.419922,4199.870117
23.06.2005,4591.689941,4240.180176
22.06.2005,4599.209961,4229.549805
21.06.2005,4586.100098,4222.02002
20.06.2005,4562.75,4193.399902
17.06.2005,4557.290039,4220.910156
16.06.2005,4566.009766,4185.149902
15.06.2005,4497.259766,4184.359863
14.06.2005,4510.390137,4197.740234
13.06.2005,4532.169922,4203.490234
10.06.2005,4527.169922,4184.100098
09.06.2005,4460.629883,4153.709961
08.06.2005,4480.430176,4171.350098
07.06.2005,4444.709961,4180.740234
06.06.2005,4436.600098,4146.470215
03.06.2005,4389.540039,4162.470215
02.06.2005,4396.640137,4183.720215
01.06.2005,4406.950195,4178.25
31.05.2005,4360.680176,4120.72998
30.05.2005,4360.419922,4134.870117
27.05.2005,4324.600098,4131.830078
26.05.2005,4251.77002,4137.279785
25.05.2005,4262.180176,4100.27002
24.05.2005,4275.700195,4102.060059
23.05.2005,4267.049805,4118.370117
20.05.2005,4244.160156,4096.180176
19.05.2005,4251.129883,4085.97998
18.05.2005,4292.410156,4073.149902
17.05.2005,4311.060059,4006.189941
16.05.2005,4299.509766,4010.97998
13.05.2005,4264.350098,4017.889893
12.05.2005,4245.540039,4015.649902
11.05.2005,4224.02002,3979.530029
10.05.2005,4184.839844,4000.25
09.05.2005,4178.100098,4020.189941
06.05.2005,4189.02002,4033.459961
05.05.2005,4233.759766,4019.350098
04.05.2005,4246.959961,3987.629883
03.05.2005,4223.040039,3955.929932
02.05.2005,4193.700195,3938.77002
29.04.2005,4178.620117,3911.709961
28.04.2005,4204.609863,3911.449951
27.04.2005,4202.200195,3927.679932
26.04.2005,4312.25,3993.040039
25.04.2005,4402.049805,3993.070068
22.04.2005,4405.689941,3980.179932
21.04.2005,4372.120117,3951.02002
20.04.2005,4396.089844,3950.02002
19.04.2005,4400.680176,3962.389893
18.04.2005,4389.52002,3949.590088
15.04.2005,4379.180176,4032.280029
14.04.2005,4362.609863,4111.109863
13.04.2005,4341.390137,4116.850098
12.04.2005,4373.529785,4096.810059
11.04.2005,4348.77002,4117.620117
08.04.2005,4347.52002,4124.290039
07.04.2005,4351.890137,4124.370117
06.04.2005,4343.600098,4106.990234
05.04.2005,4317.200195,4087.939941
04.04.2005,4320.689941,4052.320068
01.04.2005,4296.359863,4080.080078
31.03.2005,4327.180176,4067.780029
30.03.2005,4315.919922,4064.610107
29.03.2005,4309.109863,4081.649902
24.03.2005,4387.689941,4078.310059
23.03.2005,4367.299805,4032.409912
22.03.2005,4360.490234,4047.179932
21.03.2005,4337.680176,4033
18.03.2005,4375.600098,4050.77002
17.03.2005,4396.5,4032.070068
16.03.2005,4428.089844,4019.399902
15.03.2005,4423.52002,4077.73999
14.03.2005,4373.27002,4048.550049
11.03.2005,4393.430176,4049.179932
10.03.2005,4383.620117,4038.209961
09.03.2005,4350.490234,4066.689941
08.03.2005,4348.640137,4085.379883
07.03.2005,4304.290039,4108
04.03.2005,4310.660156,4091.580078
03.03.2005,4323.209961,4061.350098
02.03.2005,4353.339844,4062.719971
01.03.2005,4359.470215,4054.97998
28.02.2005,4369.680176,4027.159912
25.02.2005,4368.77002,4034.570068
24.02.2005,4402.029785,3977.669922
23.02.2005,4386.399902,3977.189941
22.02.2005,4387.799805,4002.330078
21.02.2005,4342.009766,4022.620117
18.02.2005,4353.149902,4029.02002
17.02.2005,4371.390137,4005.5
16.02.2005,4366.350098,4009.02002
15.02.2005,4339.279785,4030.449951
14.02.2005,4281.640137,4012.110107
11.02.2005,4296.310059,4016.75
10.02.2005,4279.970215,3970.370117
09.02.2005,4254.850098,3969.620117
08.02.2005,4201.810059,3980.77002
07.02.2005,4216.410156,3981.899902
04.02.2005,4214.120117,3958.01001
03.02.2005,4233.950195,3928.939941
02.02.2005,4201.890137,3951.719971
01.02.2005,4213.700195,3939.179932
31.01.2005,4220.430176,3913.689941
28.01.2005,4245.549805,3870.350098
27.01.2005,4250.709961,3891.399902
26.01.2005,4245.509766,3879.820068
25.01.2005,4232.359863,3882.040039
24.01.2005,4212.140137,3848.709961
21.01.2005,4208.819824,3854.189941
20.01.2005,4258.009766,3842.439941
19.01.2005,4307.370117,3869.01001
18.01.2005,4316.399902,3875.02002
17.01.2005,4300.939941,3881.439941
14.01.2005,4258.240234,3854.600098
13.01.2005,4290.5,3834.110107
12.01.2005,4291.529785,3816.139893
11.01.2005,4256.080078,3848.98999
10.01.2005,4247.75,3877.820068
07.01.2005,4261.790039,3877.959961
06.01.2005,4235.359863,3856.47998
05.01.2005,4251.620117,3829.360107
04.01.2005,4241.279785,3863.300049
03.01.2005,4214.390137,3855.679932
31.12.2004,4211.549805,3821.159912
30.12.2004,4182.27002,3827.949951
29.12.2004,4233.709961,3827.159912
28.12.2004,4213.689941,3824.830078
27.12.2004,4231.299805,3817.689941
24.12.2004,4219.240234,3822.76001
23.12.2004,4174.549805,3819.679932
22.12.2004,4150.410156,3806.149902
21.12.2004,4201.350098,3770.030029
20.12.2004,4212.620117,3764.040039
17.12.2004,4193.910156,3744.919922
16.12.2004,4208.870117,3810.669922
15.12.2004,4216.399902,3802.98999
14.12.2004,4186.029785,3814.389893
13.12.2004,4126,3805.939941
10.12.2004,4146.97998,3768.419922
09.12.2004,4154.27002,3747.459961
08.12.2004,4160.350098,3775.040039
07.12.2004,4125.299805,3787.449951
06.12.2004,4113.370117,3767.389893
03.12.2004,4123.97998,3783.51001
02.12.2004,4134.890137,3811.449951
01.12.2004,4178.680176,3796.709961
30.11.2004,4183.410156,3753.75
29.11.2004,4117.220215,3780.610107
26.11.2004,4134.339844,3782.199951
25.11.2004,4143.350098,3797.590088
24.11.2004,4130.810059,3760.699951
23.11.2004,4089.129883,3780.090088
22.11.2004,4065.330078,3774.25
19.11.2004,4068.969971,3798.780029
18.11.2004,4063.580078,3830.389893
17.11.2004,4041.379883,3844.139893
16.11.2004,4039.040039,3794.27002
15.11.2004,4037.570068,3820.969971
12.11.2004,4012.639893,3835.110107
11.11.2004,3960.25,3833.790039
10.11.2004,3959.590088,3784.909912
09.11.2004,3929.030029,3769.939941
08.11.2004,3862.26001,3776.98999
05.11.2004,3854.409912,3780.98999
04.11.2004,3935.139893,3762.449951
03.11.2004,3934.060059,3769.929932
02.11.2004,3912.399902,3765.840088
01.11.2004,3964.129883,3734.070068
29.10.2004,3915.169922,3706.820068
28.10.2004,3922.110107,3721.820068
27.10.2004,3940.459961,3678.389893
26.10.2004,3976.030029,3619.47998
25.10.2004,3957.600098,3609.060059
22.10.2004,4017.820068,3687.169922
21.10.2004,4015.540039,3687.530029
20.10.2004,4043.360107,3665.679932
19.10.2004,4049.659912,3700.560059
18.10.2004,4048.709961,3659.810059
15.10.2004,4033.280029,3670.76001
14.10.2004,3994.959961,3664.949951
13.10.2004,3892.899902,3694.320068
12.10.2004,3920.360107,3689.850098
11.10.2004,3882.27002,3727.639893
08.10.2004,3874.370117,3737.870117
07.10.2004,3910.300049,3758.699951
06.10.2004,3905.659912,3764.590088
05.10.2004,3942.350098,3770.23999
04.10.2004,3991.02002,3767.060059
01.10.2004,3977.679932,3730.159912
30.09.2004,3988.070068,3640.610107
29.09.2004,3963.649902,3682.669922
28.09.2004,3941.75,3667.469971
27.09.2004,3947.75,3656.929932
24.09.2004,3953.310059,3673.51001
23.09.2004,3886.030029,3653.100098
22.09.2004,3851.219971,3692.110107
21.09.2004,3884.159912,3731.139893
20.09.2004,3889.040039,3703.689941
17.09.2004,3887.580078,3726.219971
16.09.2004,3866.98999,3691.679932
15.09.2004,3833.449951,3691.850098
14.09.2004,3817.620117,3708.030029
13.09.2004,3785.209961,3725.399902
10.09.2004,3838.850098,3677.610107
09.09.2004,3851.179932,3652.02002
08.09.2004,3832.280029,3677.550049
07.09.2004,3788.879883,3682.139893
06.09.2004,3771,3673.030029
03.09.2004,3772.139893,3665.939941
02.09.2004,3712.610107,3633.379883
01.09.2004,3722.98999,3613.22998
31.08.2004,3726.5,3594.280029
30.08.2004,3705.72998,3636.709961
27.08.2004,3699.110107,3649.23999
26.08.2004,3646.98999,3629.840088
25.08.2004,3658.110107,3595.26001
24.08.2004,3678.909912,3594.379883
23.08.2004,3720.639893,3589.689941
20.08.2004,3690.330078,3538.02002
19.08.2004,3727.73999,3544.419922
18.08.2004,3829.030029,3541.47998
17.08.2004,3823.73999,3533.129883
16.08.2004,3877.320068,3516.679932
13.08.2004,3862.709961,3484.840088
12.08.2004,3895.610107,3494.22998
11.08.2004,3889.679932,3502.949951
10.08.2004,3807.209961,3533.060059
09.08.2004,3814.080078,3497.300049
06.08.2004,3752.590088,3528.639893
05.08.2004,3797.330078,3622.97998
04.08.2004,3801.050049,3607.580078
03.08.2004,3877.47998,3650.800049
02.08.2004,3837.600098,3623.790039
30.07.2004,3812.629883,3647.100098
29.07.2004,3845.929932,3643.790039
28.07.2004,3847.189941,3575.919922
27.07.2004,3898.840088,3565.100098
26.07.2004,3903.879883,3532.610107
23.07.2004,3893.23999,3567.290039
22.07.2004,3924.48999,3572.840088
21.07.2004,3934.47998,3637.469971
20.07.2004,3930.580078,3607.389893
19.07.2004,3944.879883,3592.629883
16.07.2004,3995.72998,3610.399902
15.07.2004,3998.77002,3610.550049
14.07.2004,4035.02002,3648.75
13.07.2004,4052.72998,3656.179932
12.07.2004,4069.72998,3651.629883
09.07.2004,4069.350098,3668.47998
08.07.2004,4013.350098,3670.409912
07.07.2004,4007.050049,3660.399902
06.07.2004,3945.100098,3660.679932
05.07.2004,3928.389893,3688.179932
02.07.2004,3989.310059,3685.060059
01.07.2004,3999.790039,3716.199951
30.06.2004,3985.459961,3732.98999
29.06.2004,4003.23999,3756.47998
28.06.2004,3987.300049,3771.580078
25.06.2004,3948.649902,3742.379883
24.06.2004,4014.560059,3755.75
23.06.2004,4021.639893,3720.139893
22.06.2004,3997.76001,3700.320068
21.06.2004,4018.949951,3740.280029
18.06.2004,4017.810059,3740.899902
17.06.2004,3961.929932,3718.080078
16.06.2004,3917.080078,3714.5
15.06.2004,3888.310059,3683.429932
14.06.2004,3864.179932,3647.100098
11.06.2004,3921.409912,3699.379883
10.06.2004,3902.719971,3711.379883
09.06.2004,3913.330078,3699.290039
08.06.2004,3867.52002,3723.459961
07.06.2004,3828.070068,3722.22998
04.06.2004,3867.840088,3698.870117
03.06.2004,3831.840088,3654.370117
02.06.2004,3839.320068,3646.22998
01.06.2004,3872.26001,3624.469971
31.05.2004,3789.23999,3669.629883
28.05.2004,3754.370117,3652.030029
27.05.2004,3803.100098,3679.370117
26.05.2004,3824.929932,3659.919922
25.05.2004,3776.23999,3610.530029
24.05.2004,3849.840088,3628.820068
21.05.2004,3784.610107,3607.02002
20.05.2004,3895.639893,3609.969971
19.05.2004,3909.459961,3643.320068
18.05.2004,4022.100098,3569.139893
17.05.2004,3990.75,3553.02002
14.05.2004,4007.649902,3603.26001
13.05.2004,3985.209961,3614.23999
12.05.2004,4008.909912,3564.340088
11.05.2004,4065.73999,3606.409912
10.05.2004,4134.100098,3553.350098
07.05.2004,4125.830078,3653.179932
06.05.2004,4103.620117,3655.139893
05.05.2004,4059.149902,3729.379883
04.05.2004,4026.149902,3700.790039
03.05.2004,4061.129883,3705.47998
30.04.2004,4025.070068,3674.280029
29.04.2004,4033.97998,3689.389893
28.04.2004,4004.610107,3722.590088
27.04.2004,4012.77002,3782.090088
26.04.2004,4071.419922,3785.550049
23.04.2004,4013.530029,3811.429932
22.04.2004,4001.159912,3785.550049
21.04.2004,4022.810059,3743.149902
20.04.2004,4048.600098,3773.429932
19.04.2004,4007.600098,3743.429932
16.04.2004,3924.850098,3751.590088
15.04.2004,3856.699951,3722.76001
14.04.2004,3874.040039,3731.429932
13.04.2004,3881.25,3774.689941
08.04.2004,3822.330078,3740.110107
07.04.2004,3811.919922,3734.560059
06.04.2004,3726.070068,3746.110107
05.04.2004,3728.820068,3781.199951
02.04.2004,3729.22998,3739.909912
01.04.2004,3819.149902,3669.97998
31.03.2004,3827.429932,3625.22998
30.03.2004,3896.790039,3620.100098
29.03.2004,3822.370117,3634.179932
26.03.2004,3810.76001,3592.389893
25.03.2004,3915.379883,3570.399902
24.03.2004,3904.949951,3518.449951
23.03.2004,4044.699951,3539.909912
22.03.2004,4087.550049,3539.219971
19.03.2004,4145.990234,3613.280029
18.03.2004,4126.140137,3589.97998
17.03.2004,4133.779785,3656.040039
16.03.2004,4071.699951,3588.040039
15.03.2004,4100.339844,3573.840088
12.03.2004,4054.429932,3661.780029
11.03.2004,4018.159912,3646.429932
10.03.2004,4007.810059,3758.090088
09.03.2004,3995.340088,3737.030029
08.03.2004,3991.419922,3781.379883
05.03.2004,4068.709961,3761.110107
04.03.2004,4073.350098,3776.939941
03.03.2004,4141.529785,3758.51001
02.03.2004,4095.340088,3785.360107
01.03.2004,4095.860107,3748.870117
27.02.2004,4070.459961,3725.439941
26.02.2004,4057.050049,3714.48999
25.02.2004,4121.649902,3702.629883
24.02.2004,4122.160156,3683.439941
23.02.2004,4110.799805,3731.149902
20.02.2004,4098.970215,3733.280029
19.02.2004,4044.98999,3759.320068
18.02.2004,4014.790039,3709.02002
17.02.2004,4028.370117,3703.820068
16.02.2004,4057.51001,3678.070068
13.02.2004,4071.600098,3649.340088
12.02.2004,4058.600098,3681.560059
11.02.2004,4095.709961,3677.850098
10.02.2004,4150.240234,3668.449951
09.02.2004,4134.419922,3663.72998
06.02.2004,4128.680176,3624.719971
05.02.2004,4151.830078,3610.310059
04.02.2004,4139.859863,3607.570068
03.02.2004,4138.040039,3638.209961
02.02.2004,4106.410156,3665.02002
30.01.2004,4139.919922,3638.439941
29.01.2004,4111.640137,3662.300049
28.01.2004,4068.75,3706.790039
27.01.2004,4055.209961,3697.419922
26.01.2004,3996.219971,3675.719971
23.01.2004,3995.909912,3693.360107
22.01.2004,4016.179932,3695.600098
21.01.2004,4045.429932,3676.379883
20.01.2004,4004.399902,3660.189941
19.01.2004,4035.439941,3689.969971
16.01.2004,4035.899902,3671.800049
15.01.2004,4018.5,3626.969971
14.01.2004,3965.159912,3612.550049
13.01.2004,3952.719971,3576.179932
12.01.2004,3903.340088,3560.100098
09.01.2004,3876.939941,3574.800049
08.01.2004,3898.419922,3592.72998
07.01.2004,3870.879883,3563.51001
06.01.2004,3847.570068,3595.820068
05.01.2004,3865.97998,3608.290039
02.01.2004,3875.469971,3596.800049
31.12.2003,3860.129883,3557.899902
30.12.2003,3858.850098,3529.179932
29.12.2003,3820.919922,3520.790039
24.12.2003,3846.179932,3510.300049
23.12.2003,3806.540039,3500.090088
22.12.2003,3841.72998,3496.060059
19.12.2003,3874.780029,3502.040039
